customer_id,Recency,Frequency,Monetary,R,F,M,Segment
C000585,100,7,1235.83,3,4,2,Loyal
C000586,96,4,1573.68,3,2,3,Regular
C000587,87,6,2471.9900000000002,3,4,4,Loyal
C000588,166,6,2117.79,2,4,4,At Risk
C000589,202,5,2655.11,2,3,4,At Risk
C000590,264,2,76.81,1,1,1,At Risk
C000591,66,4,771.8,4,2,1,Regular
C000592,275,4,1503.4499999999998,1,2,3,At Risk
C000593,6,4,1694.85,5,2,3,Regular
C000594,38,5,1480.3500000000001,4,3,3,Loyal
C000595,119,8,3101.2599999999998,3,5,5,Loyal
C000596,37,6,1942.93,4,4,4,VIP
C000597,14,4,1534.17,5,2,3,Regular
C000598,125,7,2005.45,3,4,4,Loyal
C000599,122,2,1564.36,3,1,3,Regular
C000600,49,6,3592.63,4,4,5,VIP
C000601,146,6,3342.8,2,4,5,At Risk
C000602,189,3,1829.62,2,1,3,At Risk
C000603,144,7,2837.43,2,4,5,At Risk
C000604,653,2,641.6500000000001,1,1,1,At Risk
C000605,64,6,4464.03,4,4,5,VIP
C000606,95,2,387.49,3,1,1,Regular
C000607,72,6,1839.47,4,4,3,VIP
C000608,84,9,5925.73,3,5,5,Loyal
C000609,394,3,1230.6,1,1,2,At Risk
C000610,257,4,2678.1099999999997,1,2,4,At Risk
C000611,461,2,1225.53,1,1,2,At Risk
C000612,371,6,3422.2799999999997,1,4,5,At Risk
C000613,90,4,539.88,3,2,1,Regular
C000614,163,3,470.19,2,1,1,At Risk
C000615,22,10,3977.75,5,5,5,VIP
C000616,10,7,2882.89,5,4,5,VIP
C000617,464,4,1305.3600000000001,1,2,2,At Risk
C000618,68,4,491.8,4,2,1,Regular
C000619,18,9,2867.98,5,5,5,VIP
C000620,38,3,757.64,4,1,1,Regular
C000621,20,2,527.34,5,1,1,Regular
C000622,69,6,1529.72,4,4,3,VIP
C000623,80,5,2623.77,3,3,4,Loyal
C000624,118,7,3047.62,3,4,5,Loyal
C000625,101,2,332.32,3,1,1,Regular
C000626,76,4,1014.2,4,2,2,Regular
C000627,26,5,2137.48,5,3,4,Loyal
C000628,35,2,446.18,4,1,1,Regular
C000629,224,5,1359.47,2,3,2,At Risk
C000630,129,5,1650.8,3,3,3,Loyal
C000631,70,8,3813.85,4,5,5,VIP
C000632,210,6,2299.23,2,4,4,At Risk
C000633,50,9,6949.76,4,5,5,VIP
C000634,94,3,1929.77,3,1,3,Regular
C000635,96,10,5329.05,3,5,5,Loyal
C000636,12,5,2467.71,5,3,4,Loyal
C000637,58,5,1781.98,4,3,3,Loyal
C000638,21,3,1992.86,5,1,4,Regular
C000639,89,6,1825.27,3,4,3,Loyal
C000640,219,4,1070.54,2,2,2,At Risk
C000641,523,1,433.76,1,1,1,At Risk
C000643,359,6,2909.62,1,4,5,At Risk
C000644,164,7,3026.07,2,4,5,At Risk
C000645,36,10,4048.98,4,5,5,VIP
C000646,678,1,198.56,1,1,1,At Risk
C000647,116,5,1342.3400000000001,3,3,2,Loyal
C000648,13,6,2511.5099999999998,5,4,4,VIP
C000649,145,7,2549.08,2,4,4,At Risk
C000650,230,3,1088.27,2,1,2,At Risk
C000651,496,2,1525.1399999999999,1,1,3,At Risk
C000652,37,7,2346.04,4,4,4,VIP
C000653,19,7,2636.2400000000002,5,4,4,VIP
C000654,10,8,3109.39,5,5,5,VIP
C000655,31,10,4167.15,5,5,5,VIP
C000656,387,3,791.72,1,1,1,At Risk
C000657,37,7,1791.5,4,4,3,VIP
C000658,230,2,688.78,2,1,1,At Risk
C000659,89,4,1360.9299999999998,3,2,2,Regular
C000660,84,5,3083.5699999999997,3,3,5,Loyal
C000661,28,5,2391.07,5,3,4,Loyal
C000662,47,5,1818.0,4,3,3,Loyal
C000663,48,3,1291.07,4,1,2,Regular
C000664,64,9,3451.81,4,5,5,VIP
C000665,101,6,1213.5900000000001,3,4,2,Loyal
C000666,137,7,3037.66,3,4,5,Loyal
C000667,88,7,2259.81,3,4,4,Loyal
C000668,622,1,103.84,1,1,1,At Risk
C000669,31,8,4229.5,5,5,5,VIP
C000670,32,7,3662.17,5,4,5,VIP
C000671,70,6,3254.92,4,4,5,VIP
C000672,51,10,4420.74,4,5,5,VIP
C000673,56,3,1024.68,4,1,2,Regular
C000674,391,5,996.4499999999999,1,3,2,At Risk
C000675,267,4,1774.82,1,2,3,At Risk
C000676,32,3,1055.74,5,1,2,Regular
C000677,96,7,2783.39,3,4,5,Loyal
C000678,86,7,3540.82,3,4,5,Loyal
C000679,121,4,1503.6100000000001,3,2,3,Regular
C000680,72,5,1646.3899999999999,4,3,3,Loyal
C000681,27,6,1737.52,5,4,3,VIP
C000682,21,4,606.23,5,2,1,Regular
C000683,103,3,1230.92,3,1,2,Regular
C000684,52,8,2840.89,4,5,5,VIP
C000685,13,5,3247.69,5,3,5,Loyal
C000686,559,1,347.57,1,1,1,At Risk
C000687,39,5,1018.9200000000001,4,3,2,Loyal
C000688,358,3,1999.72,1,1,4,At Risk
C000689,30,7,2009.42,5,4,4,VIP
C000690,22,2,536.97,5,1,1,Regular
C000691,197,5,1354.04,2,3,2,At Risk
C000692,88,3,1178.6299999999999,3,1,2,Regular
C000693,198,7,2875.18,2,4,5,At Risk
C000694,189,1,89.41,2,1,1,At Risk
C000695,38,6,1675.98,4,4,3,VIP
C000696,130,6,1896.95,3,4,3,Loyal
C000697,111,8,1646.62,3,5,3,Loyal
C000698,361,4,1096.8899999999999,1,2,2,At Risk
C000699,377,4,2396.4,1,2,4,At Risk
C000700,134,6,2269.63,3,4,4,Loyal
C000701,107,5,3370.5,3,3,5,Loyal
C000702,59,6,1415.31,4,4,3,VIP
C000703,68,7,2713.98,4,4,5,VIP
C000704,7,7,2905.35,5,4,5,VIP
C000705,496,1,1762.69,1,1,3,At Risk
C000706,20,5,1103.52,5,3,2,Loyal
C000707,208,6,1442.41,2,4,3,At Risk
C000708,316,8,1515.73,1,5,3,At Risk
C000709,157,6,1479.07,2,4,3,At Risk
C000710,79,6,886.29,3,4,2,Loyal
C000711,114,2,588.29,3,1,1,Regular
C000712,17,7,2300.97,5,4,4,VIP
C000713,300,5,1573.4,1,3,3,At Risk
C000714,54,3,1087.0900000000001,4,1,2,Regular
C000715,100,3,918.98,3,1,2,Regular
C000716,202,7,5179.91,2,4,5,At Risk
C000717,256,4,1548.02,1,2,3,At Risk
C000718,1,5,1187.87,5,3,2,Loyal
C000719,565,2,508.78000000000003,1,1,1,At Risk
C000720,195,3,922.35,2,1,2,At Risk
C000721,70,3,744.98,4,1,1,Regular
C000722,104,3,1588.17,3,1,3,Regular
C000723,7,6,1522.28,5,4,3,VIP
C000724,9,8,2147.8,5,5,4,VIP
C000725,20,6,1583.06,5,4,3,VIP
C000726,4,4,405.53999999999996,5,2,1,Regular
C000727,284,5,1716.1100000000001,1,3,3,At Risk
C000728,23,3,878.78,5,1,2,Regular
C000729,141,1,80.47,2,1,1,At Risk
C000730,158,5,4660.19,2,3,5,At Risk
C000731,112,7,3537.41,3,4,5,Loyal
C000732,708,1,97.35,1,1,1,At Risk
C000733,136,3,662.9,3,1,1,Regular
C000734,7,6,2143.72,5,4,4,VIP
C000735,447,2,1286.8,1,1,2,At Risk
C000736,174,2,699.78,2,1,1,At Risk
C000737,108,5,2687.17,3,3,4,Loyal
C000738,154,3,1576.98,2,1,3,At Risk
C000739,146,4,1490.87,2,2,3,At Risk
C000740,15,2,565.79,5,1,1,Regular
C000741,3,4,1835.95,5,2,3,Regular
C000742,134,5,2056.33,3,3,4,Loyal
C000743,40,6,1400.98,4,4,3,VIP
C000744,121,10,3095.43,3,5,5,Loyal
C000745,127,4,962.69,3,2,2,Regular
C000746,163,6,1127.97,2,4,2,At Risk
C000747,57,8,3392.85,4,5,5,VIP
C000748,246,3,538.01,1,1,1,At Risk
C000749,318,3,1956.74,1,1,4,At Risk
C000750,440,2,744.4200000000001,1,1,1,At Risk
C000751,208,4,2049.0,2,2,4,At Risk
C000752,18,5,1916.3899999999999,5,3,3,Loyal
C000753,275,4,1631.8000000000002,1,2,3,At Risk
C000754,180,5,1867.07,2,3,3,At Risk
C000755,34,4,664.53,4,2,1,Regular
C000756,16,8,2867.4500000000003,5,5,5,VIP
C000757,15,5,2534.48,5,3,4,Loyal
C000758,248,3,1160.25,1,1,2,At Risk
C000759,74,8,2899.5,4,5,5,VIP
C000760,180,4,1032.77,2,2,2,At Risk
C000761,63,7,2628.87,4,4,4,VIP
C000762,135,6,2341.47,3,4,4,Loyal
C000763,115,6,3793.7799999999997,3,4,5,Loyal
C000764,350,2,198.94,1,1,1,At Risk
C000765,131,5,1664.1299999999999,3,3,3,Loyal
C000766,42,8,2040.17,4,5,4,VIP
C000767,29,4,2570.8100000000004,5,2,4,Regular
C000768,95,2,397.68,3,1,1,Regular
C000769,490,1,418.68,1,1,1,At Risk
C000770,17,4,1968.83,5,2,4,Regular
C000771,106,2,1258.52,3,1,2,Regular
C000772,58,3,819.97,4,1,1,Regular
C000773,69,5,1236.77,4,3,2,Loyal
C000774,180,5,2491.8599999999997,2,3,4,At Risk
C000775,45,6,1842.16,4,4,3,VIP
C000776,262,7,1888.71,1,4,3,At Risk
C000777,78,5,1380.78,3,3,3,Loyal
C000778,277,5,1267.8,1,3,2,At Risk
C000779,39,5,4835.65,4,3,5,Loyal
C000780,277,2,621.07,1,1,1,At Risk
C000781,51,4,603.12,4,2,1,Regular
C000782,142,4,1675.99,2,2,3,At Risk
C000783,26,6,1605.81,5,4,3,VIP
C000784,44,6,2012.04,4,4,4,VIP
C000785,284,4,2136.79,1,2,4,At Risk
C000786,56,9,2562.04,4,5,4,VIP
C000787,500,4,2789.6400000000003,1,2,5,At Risk
C000788,173,5,1547.1,2,3,3,At Risk
C000789,72,10,2641.57,4,5,4,VIP
C000790,162,5,1275.42,2,3,2,At Risk
C000791,457,2,481.24,1,1,1,At Risk
C000792,166,4,1725.68,2,2,3,At Risk
C000793,157,1,1251.18,2,1,2,At Risk
C000794,55,7,3798.17,4,4,5,VIP
C000795,262,4,1995.5700000000002,1,2,4,At Risk
C000796,96,7,1640.54,3,4,3,Loyal
C000797,226,5,1190.6,2,3,2,At Risk
C000798,217,3,1968.77,2,1,4,At Risk
C000799,3,6,3183.7,5,4,5,VIP
C000800,44,5,2631.2200000000003,4,3,4,Loyal
C000801,81,6,1932.98,3,4,3,Loyal
C000802,233,3,646.88,2,1,1,At Risk
C000803,62,7,1954.51,4,4,4,VIP
C000804,198,5,1202.58,2,3,2,At Risk
C000805,270,4,1415.55,1,2,3,At Risk
C000806,23,2,420.82,5,1,1,Regular
C000807,136,5,3055.48,3,3,5,Loyal
C000808,57,9,4991.589999999999,4,5,5,VIP
C000809,163,4,1340.0,2,2,2,At Risk
C000810,102,4,2012.84,3,2,4,Regular
C000811,310,6,6843.790000000001,1,4,5,At Risk
C000812,366,3,734.4,1,1,1,At Risk
C000813,5,8,3172.88,5,5,5,VIP
C000814,209,4,1040.1,2,2,2,At Risk
C000815,116,8,2937.27,3,5,5,Loyal
C000816,12,3,1963.6,5,1,4,Regular
C000817,316,4,534.79,1,2,1,At Risk
C000818,381,2,2593.73,1,1,4,At Risk
C000820,14,8,2592.81,5,5,4,VIP
C000821,227,6,547.54,2,4,1,At Risk
C000822,33,4,753.15,5,2,1,Regular
C000823,71,6,1741.4299999999998,4,4,3,VIP
C000824,121,5,1072.76,3,3,2,Loyal
C000826,15,4,1593.93,5,2,3,Regular
C000827,316,1,138.18,1,1,1,At Risk
C000828,129,2,533.83,3,1,1,Regular
C000829,322,6,1866.1100000000001,1,4,3,At Risk
C000830,32,7,2546.88,5,4,4,VIP
C000831,313,3,1143.67,1,1,2,At Risk
C000832,3,4,1976.6,5,2,4,Regular
C000833,47,9,1886.81,4,5,3,VIP
C000834,46,7,2418.3199999999997,4,4,4,VIP
C000835,262,3,620.49,1,1,1,At Risk
C000836,9,6,2810.85,5,4,5,VIP
C000837,219,10,1400.53,2,5,3,At Risk
C000838,6,4,456.15999999999997,5,2,1,Regular
C000839,42,7,2176.3,4,4,4,VIP
C000840,45,8,1218.0,4,5,2,VIP
C000841,40,7,2816.38,4,4,5,VIP
C000842,155,4,618.33,2,2,1,At Risk
C000843,174,7,2082.73,2,4,4,At Risk
C000844,111,3,1468.63,3,1,3,Regular
C000845,103,8,2277.09,3,5,4,Loyal
C000846,90,3,442.62,3,1,1,Regular
C000847,29,4,2668.4700000000003,5,2,4,Regular
C000848,15,2,94.98,5,1,1,Regular
C000849,5,6,3002.34,5,4,5,VIP
C000850,203,3,1733.4299999999998,2,1,3,At Risk
C000851,64,4,2246.74,4,2,4,Regular
C000852,374,2,314.23,1,1,1,At Risk
C000853,34,3,821.06,4,1,1,Regular
C000854,151,7,3816.4200000000005,2,4,5,At Risk
C000855,59,4,2096.04,4,2,4,Regular
C000856,344,9,3535.58,1,5,5,At Risk
C000857,210,3,413.76,2,1,1,At Risk
C000858,83,5,2276.96,3,3,4,Loyal
C000859,88,2,402.38,3,1,1,Regular
C000860,488,2,525.87,1,1,1,At Risk
C000861,227,5,3276.13,2,3,5,At Risk
C000862,39,6,750.1,4,4,1,VIP
C000863,60,2,448.32000000000005,4,1,1,Regular
C000864,181,3,546.92,2,1,1,At Risk
C000865,50,4,1063.58,4,2,2,Regular
C000866,285,3,616.77,1,1,1,At Risk
C000867,447,2,146.32999999999998,1,1,1,At Risk
C000868,302,5,1004.17,1,3,2,At Risk
C000869,34,5,1604.5,4,3,3,Loyal
C000870,61,2,440.92,4,1,1,Regular
C000871,17,4,1038.1,5,2,2,Regular
C000872,65,9,3739.77,4,5,5,VIP
C000873,112,7,2242.42,3,4,4,Loyal
C000874,26,6,3201.93,5,4,5,VIP
C000875,38,8,4743.22,4,5,5,VIP
C000876,86,3,2703.5,3,1,4,Regular
C000877,432,3,1272.94,1,1,2,At Risk
C000878,130,4,2324.7200000000003,3,2,4,Regular
C000879,134,5,2431.57,3,3,4,Loyal
C000880,281,5,2526.39,1,3,4,At Risk
C000881,6,4,1314.45,5,2,2,Regular
C000882,111,6,1753.1,3,4,3,Loyal
C000883,366,2,534.96,1,1,1,At Risk
C000884,137,6,884.13,3,4,2,Loyal
C000885,237,3,1132.08,2,1,2,At Risk
C000886,51,6,1448.49,4,4,3,VIP
C000887,106,5,1606.06,3,3,3,Loyal
C000888,284,5,1540.4,1,3,3,At Risk
C000889,82,3,802.85,3,1,1,Regular
C000890,186,3,1350.93,2,1,2,At Risk
C000891,125,4,2338.65,3,2,4,Regular
C000892,113,4,1909.27,3,2,3,Regular
C000893,95,3,1051.25,3,1,2,Regular
C000894,34,3,732.8199999999999,4,1,1,Regular
C000895,93,6,1588.43,3,4,3,Loyal
C000896,44,8,4904.84,4,5,5,VIP
C000897,95,6,1279.04,3,4,2,Loyal
C000898,135,5,1754.74,3,3,3,Loyal
C000899,31,4,2802.36,5,2,5,Regular
C000900,287,3,778.38,1,1,1,At Risk
C000901,49,5,460.2,4,3,1,Loyal
C000902,129,9,3281.59,3,5,5,Loyal
C000903,88,5,1132.19,3,3,2,Loyal
C000904,15,7,1154.1000000000001,5,4,2,VIP
C000905,99,4,441.77,3,2,1,Regular
C000906,95,5,1483.06,3,3,3,Loyal
C000907,23,7,2796.45,5,4,5,VIP
C000908,2,4,1665.0900000000001,5,2,3,Regular
C000909,383,4,1883.62,1,2,3,At Risk
C000910,236,3,1746.6000000000001,2,1,3,At Risk
C000911,123,6,2073.59,3,4,4,Loyal
C000912,38,3,751.29,4,1,1,Regular
C000913,59,6,1187.41,4,4,2,VIP
C000914,59,3,1864.42,4,1,3,Regular
C000915,265,3,2049.06,1,1,4,At Risk
C000916,3,5,3195.55,5,3,5,Loyal
C000917,194,5,2638.55,2,3,4,At Risk
C000918,378,1,275.62,1,1,1,At Risk
C000919,382,3,1602.9900000000002,1,1,3,At Risk
C000920,280,6,1665.42,1,4,3,At Risk
C000921,104,8,2482.24,3,5,4,Loyal
C000922,75,6,2524.86,4,4,4,VIP
C000923,35,2,1831.05,4,1,3,Regular
C000924,56,6,3006.6000000000004,4,4,5,VIP
C000925,125,9,2873.36,3,5,5,Loyal
C000926,148,8,2892.0299999999997,2,5,5,At Risk
C000927,100,6,2471.6,3,4,4,Loyal
C000928,198,3,575.51,2,1,1,At Risk
C000929,128,3,695.73,3,1,1,Regular
C000930,12,4,1390.63,5,2,3,Regular
C000931,96,4,1124.55,3,2,2,Regular
C000932,89,6,2016.1100000000001,3,4,4,Loyal
C000933,57,6,1324.43,4,4,2,VIP
C000934,19,3,1300.0900000000001,5,1,2,Regular
C000935,299,6,1550.97,1,4,3,At Risk
C000936,67,6,2242.13,4,4,4,VIP
C000937,19,5,2425.5299999999997,5,3,4,Loyal
C000938,10,4,989.77,5,2,2,Regular
C000939,100,7,2445.92,3,4,4,Loyal
C000940,199,4,867.02,2,2,2,At Risk
C000941,367,4,1362.72,1,2,2,At Risk
C000942,263,4,1264.34,1,2,2,At Risk
C000943,137,2,578.87,3,1,1,Regular
C000944,178,4,1231.82,2,2,2,At Risk
C000945,41,3,199.71,4,1,1,Regular
C000946,433,1,864.48,1,1,2,At Risk
C000947,79,8,4093.9900000000002,3,5,5,Loyal
C000948,123,2,510.15999999999997,3,1,1,Regular
C000949,4,6,854.8000000000001,5,4,2,VIP
C000950,85,7,3060.94,3,4,5,Loyal
C000951,13,6,2896.86,5,4,5,VIP
C000952,67,8,1849.48,4,5,3,VIP
C000953,322,2,552.27,1,1,1,At Risk
C000954,6,5,1282.9299999999998,5,3,2,Loyal
C000955,284,2,827.34,1,1,1,At Risk
C000956,252,3,822.15,1,1,1,At Risk
C000957,83,5,1246.43,3,3,2,Loyal
C000958,478,1,151.34,1,1,1,At Risk
C000959,39,4,1393.46,4,2,3,Regular
C000960,360,3,307.94,1,1,1,At Risk
C000961,277,3,942.22,1,1,2,At Risk
C000962,7,6,2219.74,5,4,4,VIP
C000963,165,6,2837.99,2,4,5,At Risk
C000964,86,5,785.12,3,3,1,Loyal
C000965,146,3,509.89,2,1,1,At Risk
C000966,29,7,2588.04,5,4,4,VIP
C000967,669,2,303.83000000000004,1,1,1,At Risk
C000968,140,7,2717.48,2,4,5,At Risk
C000969,58,5,2797.96,4,3,5,Loyal
C000970,90,6,2651.93,3,4,4,Loyal
C000971,170,2,845.9200000000001,2,1,1,At Risk
C000973,32,7,1685.4099999999999,5,4,3,VIP
C000974,35,6,1544.3700000000001,4,4,3,VIP
C000975,217,2,537.63,2,1,1,At Risk
C000976,10,4,1810.14,5,2,3,Regular
C000977,538,4,871.1600000000001,1,2,2,At Risk
C000978,301,5,2359.65,1,3,4,At Risk
C000979,47,5,3131.48,4,3,5,Loyal
C000980,89,5,1647.88,3,3,3,Loyal
C000981,117,4,3625.73,3,2,5,Regular
C000982,131,7,2314.0699999999997,3,4,4,Loyal
C000983,194,4,855.76,2,2,2,At Risk
C000984,14,7,2506.14,5,4,4,VIP
C000985,133,3,1273.92,3,1,2,Regular
C000986,6,2,343.84000000000003,5,1,1,Regular
C000987,31,6,3469.21,5,4,5,VIP
C000988,210,3,972.39,2,1,2,At Risk
C000989,10,6,2972.17,5,4,5,VIP
C000990,436,3,541.03,1,1,1,At Risk
C000991,551,3,1000.51,1,1,2,At Risk
C000992,174,6,3662.9700000000003,2,4,5,At Risk
C000993,43,2,811.47,4,1,1,Regular
C000994,161,8,2691.4,2,5,4,At Risk
C000995,127,3,658.12,3,1,1,Regular
C000996,238,3,2935.7799999999997,2,1,5,At Risk
C000997,3,7,2906.2799999999997,5,4,5,VIP
C000998,49,7,2814.53,4,4,5,VIP
C000999,40,7,1511.85,4,4,3,VIP
C001000,573,2,660.26,1,1,1,At Risk
C001001,303,6,1220.1299999999999,1,4,2,At Risk
C001002,27,4,2380.7,5,2,4,Regular
C001003,168,6,1256.76,2,4,2,At Risk
C001004,28,5,1744.71,5,3,3,Loyal
C001005,31,6,1150.15,5,4,2,VIP
C001006,89,2,303.14,3,1,1,Regular
C001007,184,6,2003.06,2,4,4,At Risk
C001008,42,5,1479.16,4,3,3,Loyal
C001009,178,3,798.5400000000001,2,1,1,At Risk
C001010,46,5,2501.91,4,3,4,Loyal
C001011,84,7,2934.56,3,4,5,Loyal
C001012,311,3,1235.07,1,1,2,At Risk
C001013,4,6,3251.42,5,4,5,VIP
C001014,233,1,348.1,2,1,1,At Risk
C001015,176,4,512.71,2,2,1,At Risk
C001016,13,6,3641.94,5,4,5,VIP
C001017,163,1,20.92,2,1,1,At Risk
C001018,24,7,1873.13,5,4,3,VIP
C001019,330,5,2658.29,1,3,4,At Risk
C001020,148,3,267.58,2,1,1,At Risk
C001021,63,3,1105.59,4,1,2,Regular
C001022,3,6,2271.78,5,4,4,VIP
C001023,412,7,2492.78,1,4,4,At Risk
C001024,257,3,876.25,1,1,2,At Risk
C001025,163,5,2849.86,2,3,5,At Risk
C001026,2,6,1977.19,5,4,4,VIP
C001027,149,3,1115.67,2,1,2,At Risk
C001028,29,4,592.13,5,2,1,Regular
C001029,211,4,4259.39,2,2,5,At Risk
C001030,27,8,4992.55,5,5,5,VIP
C001031,9,4,1719.27,5,2,3,Regular
C001032,132,3,637.45,3,1,1,Regular
C001033,227,5,2432.23,2,3,4,At Risk
C001034,2,6,2946.97,5,4,5,VIP
C001035,74,3,358.34000000000003,4,1,1,Regular
C001036,88,4,1268.36,3,2,2,Regular
C001037,98,6,2492.51,3,4,4,Loyal
C001038,182,8,2520.3,2,5,4,At Risk
C001039,132,5,1664.78,3,3,3,Loyal
C001040,13,3,1224.26,5,1,2,Regular
C001041,4,5,711.91,5,3,1,Loyal
C001042,220,5,1315.0,2,3,2,At Risk
C001043,206,4,1250.15,2,2,2,At Risk
C001044,86,3,792.77,3,1,1,Regular
C001045,507,3,739.06,1,1,1,At Risk
C001046,68,3,2552.42,4,1,4,Regular
C001047,77,4,1997.07,4,2,4,Regular
C001048,21,7,2983.23,5,4,5,VIP
C001049,12,5,1023.62,5,3,2,Loyal
C001050,43,13,6098.68,4,5,5,VIP
C001051,262,5,1231.2900000000002,1,3,2,At Risk
C001052,32,9,1734.75,5,5,3,VIP
C001053,27,8,2899.91,5,5,5,VIP
C001054,99,4,909.1,3,2,2,Regular
C001055,67,7,3594.01,4,4,5,VIP
C001056,136,2,689.78,3,1,1,Regular
C001057,68,3,865.93,4,1,2,Regular
C001058,331,1,1343.82,1,1,2,At Risk
C001059,200,6,1231.62,2,4,2,At Risk
C001060,135,6,3343.2,3,4,5,Loyal
C001061,74,4,3134.27,4,2,5,Regular
C001062,322,7,2086.5,1,4,4,At Risk
C001063,32,8,2148.73,5,5,4,VIP
C001064,2,3,1788.27,5,1,3,Regular
C001065,57,4,712.51,4,2,1,Regular
C001066,37,4,403.45,4,2,1,Regular
C001067,210,2,366.43,2,1,1,At Risk
C001068,22,3,115.02,5,1,1,Regular
C001069,221,4,1640.99,2,2,3,At Risk
C001070,79,6,1453.4299999999998,3,4,3,Loyal
C001071,280,4,1159.84,1,2,2,At Risk
C001072,146,2,293.22,2,1,1,At Risk
C001073,359,4,2854.3,1,2,5,At Risk
C001074,55,3,340.76,4,1,1,Regular
C001075,23,8,2922.96,5,5,5,VIP
C001076,243,9,4389.04,1,5,5,At Risk
C001077,50,7,3280.8599999999997,4,4,5,VIP
C001078,71,6,1922.9,4,4,3,VIP
C001079,38,7,2990.27,4,4,5,VIP
C001080,78,6,2098.55,3,4,4,Loyal
C001081,173,8,4322.4800000000005,2,5,5,At Risk
C001082,271,10,2973.7400000000002,1,5,5,At Risk
C001083,52,6,3857.63,4,4,5,VIP
C001084,127,7,1890.06,3,4,3,Loyal
C001085,142,6,2890.59,2,4,5,At Risk
C001086,467,1,498.86,1,1,1,At Risk
C001087,207,4,1974.49,2,2,4,At Risk
C001088,76,3,1753.57,4,1,3,Regular
C001089,150,5,2168.9900000000002,2,3,4,At Risk
C001090,154,7,2115.96,2,4,4,At Risk
C001091,38,8,2530.8900000000003,4,5,4,VIP
C001092,212,4,2620.9,2,2,4,At Risk
C001093,18,5,568.07,5,3,1,Loyal
C001094,16,5,568.34,5,3,1,Loyal
C001095,590,1,189.45,1,1,1,At Risk
C001096,68,7,2330.14,4,4,4,VIP
C001097,366,3,1065.77,1,1,2,At Risk
C001098,41,5,3947.61,4,3,5,Loyal
C001099,156,4,1683.73,2,2,3,At Risk
C001100,255,2,647.4,1,1,1,At Risk
C001101,27,5,1600.27,5,3,3,Loyal
C001102,32,5,1138.12,5,3,2,Loyal
C001103,59,3,1695.81,4,1,3,Regular
C001104,31,4,1318.37,5,2,2,Regular
C001105,176,2,298.93,2,1,1,At Risk
C001106,81,3,1322.6899999999998,3,1,2,Regular
C001107,18,6,3417.68,5,4,5,VIP
C001108,10,4,1863.45,5,2,3,Regular
C001109,78,6,3359.4,3,4,5,Loyal
C001110,51,7,2733.2799999999997,4,4,5,VIP
C001111,103,4,1088.8,3,2,2,Regular
C001112,22,5,2274.91,5,3,4,Loyal
C001113,189,3,943.48,2,1,2,At Risk
C001114,178,4,1613.6,2,2,3,At Risk
C001115,14,3,362.75,5,1,1,Regular
C001116,373,4,1026.54,1,2,2,At Risk
C001117,154,3,3354.9399999999996,2,1,5,At Risk
C001118,317,2,181.16,1,1,1,At Risk
C001119,290,1,1265.88,1,1,2,At Risk
C001120,39,1,433.76,4,1,1,Regular
C001121,23,6,1452.91,5,4,3,VIP
C001122,16,2,53.02,5,1,1,Regular
C001123,9,5,3841.38,5,3,5,Loyal
C001124,153,5,642.71,2,3,1,At Risk
C001125,193,4,1190.0900000000001,2,2,2,At Risk
C001126,368,4,4032.55,1,2,5,At Risk
C001127,56,1,873.2,4,1,2,Regular
C001128,477,1,859.5,1,1,2,At Risk
C001129,232,3,527.05,2,1,1,At Risk
C001130,19,9,2344.91,5,5,4,VIP
C001131,89,7,2010.02,3,4,4,Loyal
C001132,645,1,51.36,1,1,1,At Risk
C001133,15,5,1826.19,5,3,3,Loyal
C001134,81,3,566.8600000000001,3,1,1,Regular
C001135,249,2,444.81000000000006,1,1,1,At Risk
C001136,13,4,1880.83,5,2,3,Regular
C001137,91,5,1151.8600000000001,3,3,2,Loyal
C001138,138,5,2004.4699999999998,3,3,4,Loyal
C001139,321,4,859.41,1,2,2,At Risk
C001140,130,3,609.6,3,1,1,Regular
C001141,110,2,420.88,3,1,1,Regular
C001142,196,5,818.5699999999999,2,3,1,At Risk
C001143,380,1,519.74,1,1,1,At Risk
C001144,238,5,1902.68,2,3,3,At Risk
C001145,467,3,2643.67,1,1,4,At Risk
C001146,90,2,610.06,3,1,1,Regular
C001147,140,8,1663.6799999999998,2,5,3,At Risk
C001148,323,1,58.41,1,1,1,At Risk
C001149,360,2,538.9,1,1,1,At Risk
C001150,240,3,1838.92,1,1,3,At Risk
C001151,35,7,1757.31,4,4,3,VIP
C001152,164,3,1322.1,2,1,2,At Risk
C001153,88,7,1336.81,3,4,2,Loyal
C001154,68,10,4669.5,4,5,5,VIP
C001155,53,5,1107.9099999999999,4,3,2,Loyal
C001156,258,5,2121.08,1,3,4,At Risk
C001157,87,3,2956.96,3,1,5,Regular
C001158,18,6,2872.7200000000003,5,4,5,VIP
C001159,48,5,2870.84,4,3,5,Loyal
C001160,7,5,1168.02,5,3,2,Loyal
C001161,50,5,1497.98,4,3,3,Loyal
C001162,76,4,1752.06,4,2,3,Regular
C001163,43,9,3054.62,4,5,5,VIP
C001164,231,3,1163.42,2,1,2,At Risk
C001165,200,2,1707.74,2,1,3,At Risk
C001166,144,6,1786.56,2,4,3,At Risk
C001167,78,7,1173.6499999999999,3,4,2,Loyal
C001168,244,8,3756.35,1,5,5,At Risk
C001169,35,6,3138.7200000000003,4,4,5,VIP
C001170,351,8,3972.6,1,5,5,At Risk
