customer_id,TotalRevenue,AverageOrderValue,PurchaseFrequency,CLV
C015382,4543.62,649.0885714285714,7,4543.62
C014555,4541.96,567.745,8,4541.96
C002989,4541.84,648.8342857142858,7,4541.84
C013316,4540.969999999999,567.6212499999999,8,4540.969999999999
C010738,4539.96,756.66,6,4539.96
C006724,4539.0599999999995,567.3824999999999,8,4539.0599999999995
C014704,4537.04,648.1485714285715,7,4537.04
C003838,4536.03,567.00375,8,4536.03
C009900,4533.82,566.7275,8,4533.82
C008202,4533.34,503.70444444444445,9,4533.34
C016589,4529.78,566.2225,8,4529.78
C018312,4526.89,452.689,10,4526.89
C011238,4526.08,502.8977777777778,9,4526.08
C007382,4525.92,565.74,8,4525.92
C001194,4525.83,452.58299999999997,10,4525.83
C013353,4524.36,565.545,8,4524.36
C021038,4521.46,565.1825,8,4521.46
C005487,4521.11,502.3455555555555,9,4521.11
C007685,4519.96,753.3266666666667,6,4519.96
C002125,4519.93,502.2144444444445,9,4519.93
C001274,4519.92,451.992,10,4519.92
C018037,4517.73,645.39,7,4517.73
C007228,4517.53,410.68454545454546,11,4517.53
C012480,4513.75,1128.4375,4,4513.75
C006722,4512.98,752.1633333333333,6,4512.98
C012159,4512.36,564.045,8,4512.36
C015311,4512.19,752.0316666666666,6,4512.19
C014012,4508.889999999999,500.9877777777777,9,4508.889999999999
C013480,4508.65,563.58125,8,4508.65
C006456,4508.6,500.9555555555556,9,4508.6
C018538,4504.41,900.882,5,4504.41
C004323,4503.150000000001,643.3071428571429,7,4503.150000000001
C009275,4499.28,642.7542857142856,7,4499.28
C002511,4497.28,499.69777777777773,9,4497.28
C011407,4497.25,374.7708333333333,12,4497.25
C005838,4496.82,562.1025,8,4496.82
C011386,4495.96,374.66333333333336,12,4495.96
C016027,4495.82,408.71090909090907,11,4495.82
C024634,4495.26,642.1800000000001,7,4495.26
C012942,4494.24,898.848,5,4494.24
C016014,4493.07,1123.2675,4,4493.07
C013965,4492.32,748.7199999999999,6,4492.32
C017249,4491.15,561.39375,8,4491.15
C001209,4488.57,897.7139999999999,5,4488.57
C019999,4483.639999999999,747.2733333333332,6,4483.639999999999
C004965,4483.46,747.2433333333333,6,4483.46
C014577,4481.29,560.16125,8,4481.29
C021730,4479.77,497.75222222222226,9,4479.77
C021180,4479.04,559.88,8,4479.04
C019423,4478.22,639.7457142857144,7,4478.22
C004365,4477.820000000001,746.3033333333334,6,4477.820000000001
C019908,4477.25,559.65625,8,4477.25
C009879,4473.860000000001,639.1228571428572,7,4473.860000000001
C015695,4473.82,447.38199999999995,10,4473.82
C003856,4472.71,406.61,11,4472.71
C008922,4472.14,745.3566666666667,6,4472.14
C021622,4472.1,559.0125,8,4472.1
C005515,4470.110000000001,745.0183333333334,6,4470.110000000001
C021133,4468.09,638.2985714285714,7,4468.09
C005995,4467.8099999999995,496.4233333333333,9,4467.8099999999995
C005822,4466.83,372.23583333333335,12,4466.83
C008376,4466.8099999999995,1116.7024999999999,4,4466.8099999999995
C002678,4466.72,406.06545454545454,11,4466.72
C007183,4465.75,496.19444444444446,9,4465.75
C014717,4464.45,637.7785714285714,7,4464.45
C000605,4464.03,744.005,6,4464.03
C012409,4463.2699999999995,743.8783333333332,6,4463.2699999999995
C024270,4458.97,557.37125,8,4458.97
C021944,4457.22,636.7457142857144,7,4457.22
C008273,4457.1,742.85,6,4457.1
C021747,4456.509999999999,557.0637499999999,8,4456.509999999999
C011129,4456.43,495.1588888888889,9,4456.43
C003896,4456.0,742.6666666666666,6,4456.0
C013031,4455.72,495.08000000000004,9,4455.72
C024333,4455.19,636.4557142857142,7,4455.19
C006611,4454.65,445.465,10,4454.65
C014190,4453.9400000000005,556.7425000000001,8,4453.9400000000005
C004074,4452.99,890.598,5,4452.99
C005876,4451.110000000001,494.56777777777785,9,4451.110000000001
C009920,4449.259999999999,635.6085714285713,7,4449.259999999999
C011100,4449.06,556.1325,8,4449.06
C000312,4448.52,444.85200000000003,10,4448.52
C024820,4443.5199999999995,370.2933333333333,12,4443.5199999999995
C003603,4442.77,444.27700000000004,10,4442.77
C007353,4440.47,634.3528571428571,7,4440.47
C003620,4437.76,403.4327272727273,11,4437.76
C002219,4437.33,554.66625,8,4437.33
C006292,4437.09,633.87,7,4437.09
C016138,4436.7,554.5875,8,4436.7
C001788,4434.219999999999,739.0366666666665,6,4434.219999999999
C015568,4433.820000000001,738.9700000000001,6,4433.820000000001
C020534,4433.72,369.4766666666667,12,4433.72
C023727,4433.389999999999,403.0354545454545,11,4433.389999999999
C014707,4433.13,443.313,10,4433.13
C004191,4432.16,633.1657142857142,7,4432.16
C009307,4432.14,886.4280000000001,5,4432.14
C017379,4431.18,553.8975,8,4431.18
C002942,4429.7,402.7,11,4429.7
C016761,4429.0,442.9,10,4429.0
C023365,4427.79,491.9766666666667,9,4427.79
C019157,4426.9,442.68999999999994,10,4426.9
C010131,4425.79,442.579,10,4425.79
C006492,4424.67,442.467,10,4424.67
C014042,4422.73,631.8185714285713,7,4422.73
C015381,4421.77,552.72125,8,4421.77
C013206,4421.5,736.9166666666666,6,4421.5
C014058,4421.07,884.2139999999999,5,4421.07
C000672,4420.74,442.07399999999996,10,4420.74
C020917,4420.51,552.56375,8,4420.51
C010025,4419.6,736.6,6,4419.6
C015937,4418.84,631.2628571428571,7,4418.84
C016130,4418.24,552.28,8,4418.24
C002406,4418.12,490.90222222222224,9,4418.12
C004830,4418.0,736.3333333333334,6,4418.0
C004806,4417.9,736.3166666666666,6,4417.9
C017771,4416.17,490.68555555555554,9,4416.17
C022098,4415.96,883.192,5,4415.96
C002897,4415.95,735.9916666666667,6,4415.95
C015498,4414.5,551.8125,8,4414.5
C010323,4413.96,630.5657142857143,7,4413.96
C009402,4413.4,551.675,8,4413.4
C024116,4412.96,401.1781818181818,11,4412.96
C000050,4412.73,630.39,7,4412.73
C001971,4412.44,551.555,8,4412.44
C013010,4412.2699999999995,735.3783333333332,6,4412.2699999999995
C004059,4412.04,401.0945454545454,11,4412.04
C012570,4411.01,735.1683333333334,6,4411.01
C016185,4410.66,630.0942857142857,7,4410.66
C020432,4410.2699999999995,400.9336363636363,11,4410.2699999999995
C024194,4407.09,734.515,6,4407.09
C011886,4405.58,550.6975,8,4405.58
C023501,4405.45,489.4944444444444,9,4405.45
C001759,4404.91,440.491,10,4404.91
C002800,4402.36,489.15111111111105,9,4402.36
C010308,4401.43,489.0477777777778,9,4401.43
C014612,4401.4,550.175,8,4401.4
C021395,4395.86,627.9799999999999,7,4395.86
C017364,4395.469999999999,627.9242857142856,7,4395.469999999999
C024511,4394.09,366.1741666666667,12,4394.09
C016496,4393.53,399.41181818181815,11,4393.53
C009211,4392.4,549.05,8,4392.4
C024691,4391.79,487.9766666666667,9,4391.79
C003563,4390.03,731.6716666666666,6,4390.03
C005675,4389.62,399.05636363636364,11,4389.62
C017588,4389.51,487.72333333333336,9,4389.51
C001076,4389.04,487.6711111111111,9,4389.04
C002085,4386.77,877.354,5,4386.77
C014931,4386.67,626.6671428571428,7,4386.67
C016352,4380.43,876.086,5,4380.43
C010982,4378.88,486.5422222222222,9,4378.88
C009440,4378.83,547.35375,8,4378.83
C021581,4376.43,437.64300000000003,10,4376.43
C013464,4376.38,875.2760000000001,5,4376.38
C017131,4375.65,729.275,6,4375.65
C012349,4375.17,364.5975,12,4375.17
C019036,4373.4,397.58181818181816,11,4373.4
C012501,4372.64,546.58,8,4372.64
C019847,4368.94,624.1342857142856,7,4368.94
C022146,4367.58,623.9399999999999,7,4367.58
C004324,4366.320000000001,727.7200000000001,6,4366.320000000001
C022039,4364.3,1091.075,4,4364.3
C009947,4363.030000000001,727.1716666666667,6,4363.030000000001
C013568,4362.14,436.21400000000006,10,4362.14
C002132,4361.92,623.1314285714286,7,4361.92
C019239,4360.43,622.9185714285715,7,4360.43
C011568,4360.21,545.02625,8,4360.21
C003468,4359.03,484.33666666666664,9,4359.03
C014927,4358.63,544.82875,8,4358.63
C002163,4356.96,622.4228571428572,7,4356.96
C011983,4356.12,726.02,6,4356.12
C016634,4356.05,622.2928571428572,7,4356.05
C017916,4355.84,622.2628571428571,7,4355.84
C009649,4354.77,544.34625,8,4354.77
C004609,4354.2,395.8363636363636,11,4354.2
C003419,4353.42,621.9171428571428,7,4353.42
C005818,4351.24,621.6057142857143,7,4351.24
C019165,4349.91,434.991,10,4349.91
C016682,4349.58,543.6975,8,4349.58
C020671,4349.2,621.3142857142857,7,4349.2
C004154,4347.23,621.0328571428571,7,4347.23
C006118,4345.22,362.1016666666667,12,4345.22
C023329,4345.09,395.0081818181818,11,4345.09
C022169,4344.26,394.9327272727273,11,4344.26
C012799,4343.45,542.93125,8,4343.45
C009283,4343.2,542.9,8,4343.2
C012152,4342.38,434.238,10,4342.38
C003353,4342.05,1085.5125,4,4342.05
C004920,4341.51,620.2157142857143,7,4341.51
C005539,4341.37,482.3744444444444,9,4341.37
C021137,4340.91,434.091,10,4340.91
C010997,4340.32,394.57454545454544,11,4340.32
C013039,4339.07,482.1188888888889,9,4339.07
C013631,4338.4800000000005,542.3100000000001,8,4338.4800000000005
C000319,4338.4,867.68,5,4338.4
C007903,4335.98,722.6633333333333,6,4335.98
C022110,4333.93,722.3216666666667,6,4333.93
C009479,4333.7699999999995,866.7539999999999,5,4333.7699999999995
C013698,4332.5599999999995,541.5699999999999,8,4332.5599999999995
C004173,4332.43,541.55375,8,4332.43
C021694,4330.530000000001,541.3162500000001,8,4330.530000000001
C024728,4330.139999999999,618.5914285714285,7,4330.139999999999
C009838,4328.58,541.0725,8,4328.58
C024135,4328.19,618.3128571428571,7,4328.19
C015907,4327.26,393.3872727272728,11,4327.26
C004656,4326.75,540.84375,8,4326.75
C014496,4323.98,864.7959999999999,5,4323.98
C018707,4323.89,540.48625,8,4323.89
C001081,4322.4800000000005,540.3100000000001,8,4322.4800000000005
C024873,4320.66,432.066,10,4320.66
C023490,4320.21,480.0233333333333,9,4320.21
C020221,4317.39,616.7700000000001,7,4317.39
C015417,4315.92,431.592,10,4315.92
C008198,4315.83,431.58299999999997,10,4315.83
C003292,4315.14,539.3925,8,4315.14
C021004,4313.82,718.9699999999999,6,4313.82
C016784,4307.9400000000005,478.6600000000001,9,4307.9400000000005
C003274,4307.679999999999,478.63111111111107,9,4307.679999999999
C014453,4307.5599999999995,615.3657142857143,7,4307.5599999999995
C020394,4306.72,430.672,10,4306.72
C017581,4306.68,861.336,5,4306.68
C020900,4306.52,478.50222222222226,9,4306.52
C004564,4306.400000000001,615.2,7,4306.400000000001
C002949,4306.2699999999995,717.7116666666666,6,4306.2699999999995
C008625,4304.52,614.9314285714287,7,4304.52
C011772,4303.44,614.7771428571428,7,4303.44
C004813,4303.19,614.7414285714285,7,4303.19
C024736,4303.0,1075.75,4,4303.0
C016362,4301.78,614.54,7,4301.78
C023182,4301.42,614.4885714285714,7,4301.42
C017675,4300.91,614.4157142857142,7,4300.91
C013051,4300.75,537.59375,8,4300.75
C007658,4300.15,537.51875,8,4300.15
C004424,4299.7,429.96999999999997,10,4299.7
C017963,4299.64,429.96400000000006,10,4299.64
C013075,4296.5599999999995,716.0933333333332,6,4296.5599999999995
C014398,4295.72,536.965,8,4295.72
C015654,4292.82,715.4699999999999,6,4292.82
C011625,4292.38,476.93111111111114,9,4292.38
C006290,4290.8099999999995,612.972857142857,7,4290.8099999999995
C004783,4287.6900000000005,428.76900000000006,10,4287.6900000000005
C004461,4287.64,357.30333333333334,12,4287.64
C011936,4286.38,612.34,7,4286.38
C004245,4286.07,612.2957142857142,7,4286.07
C019068,4285.79,428.579,10,4285.79
C004586,4285.15,714.1916666666666,6,4285.15
C019441,4281.15,428.11499999999995,10,4281.15
C009156,4279.41,534.92625,8,4279.41
C020570,4279.07,427.907,10,4279.07
C003688,4278.94,475.43777777777774,9,4278.94
C017214,4276.16,712.6933333333333,6,4276.16
C002789,4275.1,534.3875,8,4275.1
C012107,4275.07,534.38375,8,4275.07
C023688,4274.9400000000005,474.9933333333334,9,4274.9400000000005
C017273,4273.23,712.2049999999999,6,4273.23
C014926,4273.04,610.4342857142857,7,4273.04
C010103,4272.52,427.25200000000007,10,4272.52
C012320,4272.15,610.3071428571428,7,4272.15
C014950,4270.41,610.0585714285714,7,4270.41
C021635,4270.04,533.755,8,4270.04
C012934,4268.41,711.4016666666666,6,4268.41
C022298,4268.01,426.80100000000004,10,4268.01
C009657,4266.21,355.5175,12,4266.21
C010831,4264.81,852.9620000000001,5,4264.81
C009396,4261.9,473.5444444444444,9,4261.9
C023817,4260.67,608.6671428571428,7,4260.67
C002408,4260.5,473.3888888888889,9,4260.5
C024546,4259.88,608.5542857142857,7,4259.88
C006571,4259.83,608.5471428571428,7,4259.83
C001029,4259.39,1064.8475,4,4259.39
C011232,4259.09,387.19,11,4259.09
C003429,4256.16,425.616,10,4256.16
C015535,4255.88,425.588,10,4255.88
C008382,4255.03,851.006,5,4255.03
C012916,4252.59,607.5128571428571,7,4252.59
C020150,4251.42,607.3457142857143,7,4251.42
C000469,4250.47,531.30875,8,4250.47
C009998,4249.99,607.1414285714285,7,4249.99
C014205,4248.1900000000005,606.8842857142857,7,4248.1900000000005
C007043,4247.89,386.1718181818182,11,4247.89
C019070,4245.93,353.82750000000004,12,4245.93
C018364,4245.66,424.566,10,4245.66
C011956,4244.58,530.5725,8,4244.58
C005778,4244.01,530.50125,8,4244.01
C020870,4243.74,530.4675,8,4243.74
C002247,4243.7300000000005,353.6441666666667,12,4243.7300000000005
C014796,4243.05,848.61,5,4243.05
C009276,4242.65,530.33125,8,4242.65
C013922,4241.01,605.8585714285715,7,4241.01
C000128,4241.01,530.12625,8,4241.01
C000060,4240.92,530.115,8,4240.92
C004028,4240.54,605.7914285714286,7,4240.54
C012088,4239.86,706.6433333333333,6,4239.86
C004518,4239.13,706.5216666666666,6,4239.13
C011784,4238.78,529.8475,8,4238.78
C011687,4238.72,706.4533333333334,6,4238.72
C007897,4238.47,605.4957142857144,7,4238.47
C000259,4236.9,423.68999999999994,10,4236.9
C011603,4236.639999999999,706.1066666666666,6,4236.639999999999
C011171,4236.06,605.1514285714286,7,4236.06
C006734,4235.86,470.65111111111105,9,4235.86
C014934,4234.8099999999995,1058.7024999999999,4,4234.8099999999995
C008723,4234.58,423.45799999999997,10,4234.58
C005058,4232.969999999999,604.7099999999999,7,4232.969999999999
C003213,4232.71,604.6728571428572,7,4232.71
C001177,4232.5,529.0625,8,4232.5
C020621,4232.38,705.3966666666666,6,4232.38
C001304,4231.9800000000005,528.9975000000001,8,4231.9800000000005
C000669,4229.5,528.6875,8,4229.5
C015480,4229.3099999999995,469.9233333333333,9,4229.3099999999995
C024051,4229.07,604.1528571428571,7,4229.07
C003907,4226.19,528.27375,8,4226.19
C001219,4222.62,703.77,6,4222.62
C020939,4221.89,603.1271428571429,7,4221.89
C011792,4221.62,527.7025,8,4221.62
C005060,4221.36,351.78,12,4221.36
C000423,4219.62,421.962,10,4219.62
C009980,4219.52,703.2533333333334,6,4219.52
C001701,4218.65,602.6642857142857,7,4218.65
C014694,4218.47,602.6385714285715,7,4218.47
C015342,4218.41,602.63,7,4218.41
C009795,4214.18,526.7725,8,4214.18
C023620,4214.18,602.0257142857143,7,4214.18
C007948,4213.63,601.9471428571429,7,4213.63
C015794,4213.2,702.1999999999999,6,4213.2
C019176,4211.55,601.65,7,4211.55
C002122,4211.24,701.8733333333333,6,4211.24
C012071,4210.93,421.093,10,4210.93
C000255,4210.74,1052.685,4,4210.74
C022416,4209.99,601.4271428571428,7,4209.99
C023603,4209.77,701.6283333333334,6,4209.77
C021385,4209.0599999999995,467.6733333333333,9,4209.0599999999995
C023901,4208.77,382.6154545454546,11,4208.77
C014240,4208.22,701.37,6,4208.22
C010453,4207.41,841.482,5,4207.41
C013677,4203.04,840.608,5,4203.04
C019835,4200.94,700.1566666666666,6,4200.94
C014152,4200.28,1050.07,4,4200.28
C021458,4200.19,466.68777777777774,9,4200.19
C006864,4199.38,599.9114285714286,7,4199.38
C008034,4197.1900000000005,599.5985714285715,7,4197.1900000000005
C022699,4196.83,599.5471428571428,7,4196.83
C008815,4196.65,599.5214285714285,7,4196.65
C019054,4196.57,419.657,10,4196.57
C004705,4195.4,381.4,11,4195.4
C021877,4193.17,599.0242857142857,7,4193.17
C004314,4191.610000000001,698.6016666666668,6,4191.610000000001
C009497,4191.53,523.94125,8,4191.53
C005027,4191.16,698.5266666666666,6,4191.16
C012961,4190.8099999999995,838.1619999999999,5,4190.8099999999995
C011261,4189.52,698.2533333333334,6,4189.52
C010324,4188.8099999999995,465.4233333333333,9,4188.8099999999995
C005456,4188.49,837.698,5,4188.49
C016917,4187.33,418.733,10,4187.33
C013367,4187.0199999999995,697.8366666666666,6,4187.0199999999995
C009357,4186.860000000001,523.3575000000001,8,4186.860000000001
C021271,4186.35,697.725,6,4186.35
C007927,4185.87,523.23375,8,4185.87
C008819,4183.03,380.2754545454545,11,4183.03
C020656,4182.46,418.246,10,4182.46
C001500,4181.69,380.15363636363634,11,4181.69
C016338,4181.56,597.3657142857144,7,4181.56
C007012,4181.49,464.60999999999996,9,4181.49
C023530,4181.0199999999995,597.2885714285713,7,4181.0199999999995
C015433,4180.72,418.072,10,4180.72
C018455,4179.5,597.0714285714286,7,4179.5
C005788,4179.46,696.5766666666667,6,4179.46
C007154,4177.93,522.24125,8,4177.93
C012712,4177.72,835.5440000000001,5,4177.72
C022214,4175.01,521.87625,8,4175.01
C006517,4174.5599999999995,834.9119999999999,5,4174.5599999999995
C002363,4174.35,834.8700000000001,5,4174.35
C006915,4173.07,596.1528571428571,7,4173.07
C016053,4172.38,596.0542857142857,7,4172.38
C017359,4172.38,596.0542857142857,7,4172.38
C020724,4171.77,521.47125,8,4171.77
C017238,4171.07,521.38375,8,4171.07
C024581,4170.77,417.07700000000006,10,4170.77
C007701,4169.41,463.2677777777778,9,4169.41
C000655,4167.15,416.715,10,4167.15
C019304,4163.94,594.8485714285714,7,4163.94
C020784,4162.61,520.32625,8,4162.61
C000156,4158.0,693.0,6,4158.0
C013319,4156.35,415.63500000000005,10,4156.35
C016772,4155.26,346.2716666666667,12,4155.26
C006756,4154.81,377.71000000000004,11,4154.81
C014117,4153.81,519.22625,8,4153.81
C016661,4153.19,692.1983333333333,6,4153.19
C013076,4152.39,519.04875,8,4152.39
C023866,4150.62,592.9457142857143,7,4150.62
C010413,4149.95,592.85,7,4149.95
C007586,4149.88,1037.47,4,4149.88
C016492,4149.530000000001,1383.176666666667,3,4149.530000000001
C002130,4149.32,461.0355555555555,9,4149.32
C023940,4149.08,518.635,8,4149.08
C020035,4148.87,691.4783333333334,6,4148.87
C017389,4147.42,592.4885714285714,7,4147.42
C001196,4147.34,691.2233333333334,6,4147.34
C010491,4147.29,592.47,7,4147.29
C022404,4146.26,518.2825,8,4146.26
C005342,4142.81,517.85125,8,4142.81
C001503,4137.2,827.4399999999999,5,4137.2
C018287,4136.02,517.0025,8,4136.02
C022556,4135.82,459.5355555555555,9,4135.82
C003677,4135.56,459.5066666666667,9,4135.56
C015599,4134.52,826.9040000000001,5,4134.52
C016499,4134.2699999999995,413.42699999999996,10,4134.2699999999995
C002699,4134.26,516.7825,8,4134.26
C001482,4133.93,1033.4825,4,4133.93
C003026,4133.76,688.96,6,4133.76
C003567,4133.73,590.5328571428571,7,4133.73
C006603,4131.969999999999,688.6616666666665,6,4131.969999999999
C006729,4131.91,413.191,10,4131.91
C023936,4130.73,516.34125,8,4130.73
C006093,4129.2,589.8857142857142,7,4129.2
C014011,4127.360000000001,589.6228571428572,7,4127.360000000001
C018360,4127.04,589.5771428571428,7,4127.04
C023649,4126.93,343.91083333333336,12,4126.93
C002294,4124.61,515.57625,8,4124.61
C013110,4123.12,824.624,5,4123.12
C015582,4122.32,412.23199999999997,10,4122.32
C013778,4120.650000000001,457.8500000000001,9,4120.650000000001
C005066,4119.05,514.88125,8,4119.05
C008621,4118.95,1029.7375,4,4118.95
C003289,4118.67,588.3814285714286,7,4118.67
C017732,4118.48,686.4133333333333,6,4118.48
C008995,4117.72,588.2457142857144,7,4117.72
C004859,4116.96,588.1371428571429,7,4116.96
C011508,4115.95,587.9928571428571,7,4115.95
C010316,4113.75,457.0833333333333,9,4113.75
C019314,4113.58,587.6542857142857,7,4113.58
C024896,4112.19,587.4557142857142,7,4112.19
C002757,4111.37,587.3385714285714,7,4111.37
C002931,4110.21,513.77625,8,4110.21
C022280,4109.51,684.9183333333334,6,4109.51
C024695,4109.16,684.86,6,4109.16
C023567,4108.37,513.54625,8,4108.37
C023042,4107.67,821.534,5,4107.67
C007430,4105.49,513.18625,8,4105.49
C011352,4104.29,410.429,10,4104.29
C007860,4103.79,586.2557142857142,7,4103.79
C010317,4103.0599999999995,410.3059999999999,10,4103.0599999999995
C002996,4102.7,683.7833333333333,6,4102.7
C010112,4102.21,586.03,7,4102.21
